info_type,short_code,std_code,name
D,|B0560134,2|KR4B056134,21|미니C 202601 342.5|2|00342.50| |2001|
D,|B0560134,5|KR4B056134,54|미니C 202601 345.0|2|00345.00| |2001|
D,|B0560134,7|KR4B056134,70|미니C 202601 347.5|2|00347.50| |2001|
D,|B0560135,0|KR4B056135,04|미니C 202601 350.0|2|00350.00| |2001|
D,|B0560135,2|KR4B056135,20|미니C 202601 352.5|2|00352.50| |2001|
D,|B0560135,5|KR4B056135,53|미니C 202601 355.0|2|00355.00| |2001|
D,|B0560135,7|KR4B056135,79|미니C 202601 357.5|2|00357.50| |2001|
D,|B0560136,0|KR4B056136,03|미니C 202601 360.0|2|00360.00| |2001|
D,|B0560136,2|KR4B056136,29|미니C 202601 362.5|2|00362.50| |2001|
D,|B0560136,5|KR4B056136,52|미니C 202601 365.0|2|00365.00| |2001|
D,|B0560136,7|KR4B056136,78|미니C 202601 367.5|2|00367.50| |2001|
D,|B0560137,0|KR4B056137,02|미니C 202601 370.0|2|00370.00| |2001|
D,|B0560137,2|KR4B056137,28|미니C 202601 372.5|2|00372.50| |2001|
D,|B0560137,5|KR4B056137,51|미니C 202601 375.0|2|00375.00| |2001|
D,|B0560137,7|KR4B056137,77|미니C 202601 377.5|2|00377.50| |2001|
D,|B0560138,0|KR4B056138,01|미니C 202601 380.0|2|00380.00| |2001|
D,|B0560138,2|KR4B056138,27|미니C 202601 382.5|2|00382.50| |2001|
D,|B0560138,5|KR4B056138,50|미니C 202601 385.0|2|00385.00| |2001|
D,|B0560138,7|KR4B056138,76|미니C 202601 387.5|2|00387.50| |2001|
D,|B0560139,0|KR4B056139,00|미니C 202601 390.0|2|00390.00| |2001|
D,|B0560139,2|KR4B056139,26|미니C 202601 392.5|2|00392.50| |2001|
D,|B0560139,5|KR4B056139,59|미니C 202601 395.0|2|00395.00| |2001|
D,|B0560139,7|KR4B056139,75|미니C 202601 397.5|2|00397.50| |2001|
D,|B0560140,0|KR4B056140,07|미니C 202601 400.0|2|00400.00| |2001|
D,|B0560140,2|KR4B056140,23|미니C 202601 402.5|2|00402.50| |2001|
D,|B0560140,5|KR4B056140,56|미니C 202601 405.0|2|00405.00| |2001|
D,|B0560140,7|KR4B056140,72|미니C 202601 407.5|2|00407.50| |2001|
D,|B0560141,0|KR4B056141,06|미니C 202601 410.0|2|00410.00| |2001|
D,|B0560141,2|KR4B056141,22|미니C 202601 412.5|2|00412.50| |2001|
D,|B0560141,5|KR4B056141,55|미니C 202601 415.0|2|00415.00| |2001|
D,|B0560141,7|KR4B056141,71|미니C 202601 417.5|2|00417.50| |2001|
D,|B0560142,0|KR4B056142,05|미니C 202601 420.0|2|00420.00| |2001|
D,|B0560142,2|KR4B056142,21|미니C 202601 422.5|2|00422.50| |2001|
D,|B0560142,5|KR4B056142,54|미니C 202601 425.0|2|00425.00| |2001|
D,|B0560142,7|KR4B056142,70|미니C 202601 427.5|2|00427.50| |2001|
D,|B0560143,0|KR4B056143,04|미니C 202601 430.0|2|00430.00| |2001|
D,|B0560143,2|KR4B056143,20|미니C 202601 432.5|2|00432.50| |2001|
D,|B0560143,5|KR4B056143,53|미니C 202601 435.0|2|00435.00| |2001|
D,|B0560143,7|KR4B056143,79|미니C 202601 437.5|2|00437.50| |2001|
D,|B0560144,0|KR4B056144,03|미니C 202601 440.0|2|00440.00| |2001|
D,|B0560144,2|KR4B056144,29|미니C 202601 442.5|2|00442.50| |2001|
D,|B0560144,5|KR4B056144,52|미니C 202601 445.0|2|00445.00| |2001|
D,|B0560144,7|KR4B056144,78|미니C 202601 447.5|2|00447.50| |2001|
D,|B0560145,0|KR4B056145,02|미니C 202601 450.0|2|00450.00| |2001|
D,|B0560145,2|KR4B056145,28|미니C 202601 452.5|2|00452.50| |2001|
D,|B0560145,5|KR4B056145,51|미니C 202601 455.0|2|00455.00| |2001|
D,|B0560145,7|KR4B056145,77|미니C 202601 457.5|2|00457.50| |2001|
D,|B0560146,0|KR4B056146,01|미니C 202601 460.0|2|00460.00| |2001|
D,|B0560146,2|KR4B056146,27|미니C 202601 462.5|2|00462.50| |2001|
D,|B0560146,5|KR4B056146,50|미니C 202601 465.0|2|00465.00| |2001|
D,|B0560146,7|KR4B056146,76|미니C 202601 467.5|2|00467.50| |2001|
D,|B0560147,0|KR4B056147,00|미니C 202601 470.0|2|00470.00| |2001|
D,|B0560147,2|KR4B056147,26|미니C 202601 472.5|2|00472.50| |2001|
D,|B0560147,5|KR4B056147,59|미니C 202601 475.0|2|00475.00| |2001|
D,|B0560147,7|KR4B056147,75|미니C 202601 477.5|2|00477.50| |2001|
D,|B0560148,0|KR4B056148,09|미니C 202601 480.0|2|00480.00| |2001|
D,|B0560148,2|KR4B056148,25|미니C 202601 482.5|2|00482.50| |2001|
D,|B0560148,5|KR4B056148,58|미니C 202601 485.0|2|00485.00| |2001|
D,|B0560148,7|KR4B056148,74|미니C 202601 487.5|2|00487.50| |2001|
D,|B0560149,0|KR4B056149,08|미니C 202601 490.0|2|00490.00| |2001|
D,|B0560149,2|KR4B056149,24|미니C 202601 492.5|2|00492.50| |2001|
D,|B0560149,5|KR4B056149,57|미니C 202601 495.0|2|00495.00| |2001|
D,|B0560149,7|KR4B056149,73|미니C 202601 497.5|2|00497.50| |2001|
D,|B0560150,0|KR4B056150,04|미니C 202601 500.0|2|00500.00| |2001|
D,|B0560150,2|KR4B056150,20|미니C 202601 502.5|2|00502.50| |2001|
D,|B0560150,5|KR4B056150,53|미니C 202601 505.0|2|00505.00| |2001|
D,|B0560150,7|KR4B056150,79|미니C 202601 507.5|2|00507.50| |2001|
D,|B0560151,0|KR4B056151,03|미니C 202601 510.0|2|00510.00| |2001|
D,|B0560151,2|KR4B056151,29|미니C 202601 512.5|2|00512.50| |2001|
D,|B0560151,5|KR4B056151,52|미니C 202601 515.0|2|00515.00| |2001|
D,|B0560151,7|KR4B056151,78|미니C 202601 517.5|2|00517.50| |2001|
D,|B0560152,0|KR4B056152,02|미니C 202601 520.0|2|00520.00| |2001|
D,|B0560152,2|KR4B056152,28|미니C 202601 522.5|2|00522.50| |2001|
D,|B0560152,5|KR4B056152,51|미니C 202601 525.0|2|00525.00| |2001|
D,|B0560152,7|KR4B056152,77|미니C 202601 527.5|2|00527.50| |2001|
D,|B0560153,0|KR4B056153,01|미니C 202601 530.0|2|00530.00| |2001|
D,|B0560153,2|KR4B056153,27|미니C 202601 532.5|2|00532.50| |2001|
D,|B0560153,5|KR4B056153,50|미니C 202601 535.0|2|00535.00| |2001|
D,|B0560153,7|KR4B056153,76|미니C 202601 537.5|2|00537.50| |2001|
D,|B0560154,0|KR4B056154,00|미니C 202601 540.0|1|00540.00| |2001|
D,|B0560154,2|KR4B056154,26|미니C 202601 542.5|3|00542.50| |2001|
D,|B0560154,5|KR4B056154,59|미니C 202601 545.0|3|00545.00| |2001|
D,|B0560154,7|KR4B056154,75|미니C 202601 547.5|3|00547.50| |2001|
D,|B0560155,0|KR4B056155,09|미니C 202601 550.0|3|00550.00| |2001|
D,|B0560155,2|KR4B056155,25|미니C 202601 552.5|3|00552.50| |2001|
D,|B0560155,5|KR4B056155,58|미니C 202601 555.0|3|00555.00| |2001|
D,|B0560155,7|KR4B056155,74|미니C 202601 557.5|3|00557.50| |2001|
D,|B0560156,0|KR4B056156,08|미니C 202601 560.0|3|00560.00| |2001|
D,|B0560156,2|KR4B056156,24|미니C 202601 562.5|3|00562.50| |2001|
D,|B0560156,5|KR4B056156,57|미니C 202601 565.0|3|00565.00| |2001|
D,|B0560156,7|KR4B056156,73|미니C 202601 567.5|3|00567.50| |2001|
D,|B0560157,0|KR4B056157,07|미니C 202601 570.0|3|00570.00| |2001|
D,|B0560157,2|KR4B056157,23|미니C 202601 572.5|3|00572.50| |2001|
D,|B0560157,5|KR4B056157,56|미니C 202601 575.0|3|00575.00| |2001|
D,|B0560157,7|KR4B056157,72|미니C 202601 577.5|3|00577.50| |2001|
D,|B0560158,0|KR4B056158,06|미니C 202601 580.0|3|00580.00| |2001|
D,|B0560158,2|KR4B056158,22|미니C 202601 582.5|3|00582.50| |2001|
D,|B0560158,5|KR4B056158,55|미니C 202601 585.0|3|00585.00| |2001|
D,|B0560158,7|KR4B056158,71|미니C 202601 587.5|3|00587.50| |2001|
D,|B0560159,0|KR4B056159,05|미니C 202601 590.0|3|00590.00| |2001|
D,|B0560159,2|KR4B056159,21|미니C 202601 592.5|3|00592.50| |2001|
D,|B0560159,5|KR4B056159,54|미니C 202601 595.0|3|00595.00| |2001|
D,|B0560159,7|KR4B056159,70|미니C 202601 597.5|3|00597.50| |2001|
D,|B0560160,0|KR4B056160,02|미니C 202601 600.0|3|00600.00| |2001|
D,|B0560160,2|KR4B056160,28|미니C 202601 602.5|3|00602.50| |2001|
D,|B0560160,5|KR4B056160,51|미니C 202601 605.0|3|00605.00| |2001|
D,|B0560160,7|KR4B056160,77|미니C 202601 607.5|3|00607.50| |2001|
D,|B0560161,0|KR4B056161,01|미니C 202601 610.0|3|00610.00| |2001|
D,|B0560161,2|KR4B056161,27|미니C 202601 612.5|3|00612.50| |2001|
D,|B0560161,5|KR4B056161,50|미니C 202601 615.0|3|00615.00| |2001|
D,|B0560161,7|KR4B056161,76|미니C 202601 617.5|3|00617.50| |2001|
D,|B0560162,0|KR4B056162,00|미니C 202601 620.0|3|00620.00| |2001|
D,|B0560162,2|KR4B056162,26|미니C 202601 622.5|3|00622.50| |2001|
D,|B0560162,5|KR4B056162,59|미니C 202601 625.0|3|00625.00| |2001|
D,|B0560162,7|KR4B056162,75|미니C 202601 627.5|3|00627.50| |2001|
D,|B0560163,0|KR4B056163,09|미니C 202601 630.0|3|00630.00| |2001|
D,|B0560163,2|KR4B056163,25|미니C 202601 632.5|3|00632.50| |2001|
D,|B0560163,5|KR4B056163,58|미니C 202601 635.0|3|00635.00| |2001|
D,|B0560163,7|KR4B056163,74|미니C 202601 637.5|3|00637.50| |2001|
D,|B0560164,0|KR4B056164,08|미니C 202601 640.0|3|00640.00| |2001|
D,|B0560164,2|KR4B056164,24|미니C 202601 642.5|3|00642.50| |2001|
D,|B0560164,5|KR4B056164,57|미니C 202601 645.0|3|00645.00| |2001|
D,|B0560164,7|KR4B056164,73|미니C 202601 647.5|3|00647.50| |2001|
D,|B0560165,0|KR4B056165,07|미니C 202601 650.0|3|00650.00| |2001|
D,|B0560165,2|KR4B056165,23|미니C 202601 652.5|3|00652.50| |2001|
D,|B0560165,5|KR4B056165,56|미니C 202601 655.0|3|00655.00| |2001|
D,|B0560165,7|KR4B056165,72|미니C 202601 657.5|3|00657.50| |2001|
D,|B0560166,0|KR4B056166,06|미니C 202601 660.0|3|00660.00| |2001|
D,|B0560166,2|KR4B056166,22|미니C 202601 662.5|3|00662.50| |2001|
D,|B0560166,5|KR4B056166,55|미니C 202601 665.0|3|00665.00| |2001|
D,|B0560166,7|KR4B056166,71|미니C 202601 667.5|3|00667.50| |2001|
D,|B0560167,0|KR4B056167,05|미니C 202601 670.0|3|00670.00| |2001|
D,|B0560167,2|KR4B056167,21|미니C 202601 672.5|3|00672.50| |2001|
D,|B0560167,5|KR4B056167,54|미니C 202601 675.0|3|00675.00| |2001|
D,|B0560167,7|KR4B056167,70|미니C 202601 677.5|3|00677.50| |2001|
D,|B0560168,0|KR4B056168,04|미니C 202601 680.0|3|00680.00| |2001|
D,|B0560234,5|KR4B056234,53|미니C 202602 345.0|2|00345.00| |2001|
D,|B0560234,7|KR4B056234,79|미니C 202602 347.5|2|00347.50| |2001|
D,|B0560235,0|KR4B056235,03|미니C 202602 350.0|2|00350.00| |2001|
D,|B0560235,2|KR4B056235,29|미니C 202602 352.5|2|00352.50| |2001|
D,|B0560235,5|KR4B056235,52|미니C 202602 355.0|2|00355.00| |2001|
D,|B0560235,7|KR4B056235,78|미니C 202602 357.5|2|00357.50| |2001|
D,|B0560236,0|KR4B056236,02|미니C 202602 360.0|2|00360.00| |2001|
D,|B0560236,2|KR4B056236,28|미니C 202602 362.5|2|00362.50| |2001|
D,|B0560236,5|KR4B056236,51|미니C 202602 365.0|2|00365.00| |2001|
D,|B0560236,7|KR4B056236,77|미니C 202602 367.5|2|00367.50| |2001|
D,|B0560237,0|KR4B056237,01|미니C 202602 370.0|2|00370.00| |2001|
D,|B0560237,2|KR4B056237,27|미니C 202602 372.5|2|00372.50| |2001|
D,|B0560237,5|KR4B056237,50|미니C 202602 375.0|2|00375.00| |2001|
D,|B0560237,7|KR4B056237,76|미니C 202602 377.5|2|00377.50| |2001|
D,|B0560238,0|KR4B056238,00|미니C 202602 380.0|2|00380.00| |2001|
D,|B0560238,2|KR4B056238,26|미니C 202602 382.5|2|00382.50| |2001|
D,|B0560238,5|KR4B056238,59|미니C 202602 385.0|2|00385.00| |2001|
D,|B0560238,7|KR4B056238,75|미니C 202602 387.5|2|00387.50| |2001|
D,|B0560239,0|KR4B056239,09|미니C 202602 390.0|2|00390.00| |2001|
D,|B0560239,2|KR4B056239,25|미니C 202602 392.5|2|00392.50| |2001|
D,|B0560239,5|KR4B056239,58|미니C 202602 395.0|2|00395.00| |2001|
D,|B0560239,7|KR4B056239,74|미니C 202602 397.5|2|00397.50| |2001|
D,|B0560240,0|KR4B056240,06|미니C 202602 400.0|2|00400.00| |2001|
D,|B0560240,2|KR4B056240,22|미니C 202602 402.5|2|00402.50| |2001|
D,|B0560240,5|KR4B056240,55|미니C 202602 405.0|2|00405.00| |2001|
D,|B0560240,7|KR4B056240,71|미니C 202602 407.5|2|00407.50| |2001|
D,|B0560241,0|KR4B056241,05|미니C 202602 410.0|2|00410.00| |2001|
D,|B0560241,2|KR4B056241,21|미니C 202602 412.5|2|00412.50| |2001|
D,|B0560241,5|KR4B056241,54|미니C 202602 415.0|2|00415.00| |2001|
D,|B0560241,7|KR4B056241,70|미니C 202602 417.5|2|00417.50| |2001|
D,|B0560242,0|KR4B056242,04|미니C 202602 420.0|2|00420.00| |2001|
D,|B0560242,2|KR4B056242,20|미니C 202602 422.5|2|00422.50| |2001|
D,|B0560242,5|KR4B056242,53|미니C 202602 425.0|2|00425.00| |2001|
D,|B0560242,7|KR4B056242,79|미니C 202602 427.5|2|00427.50| |2001|
D,|B0560243,0|KR4B056243,03|미니C 202602 430.0|2|00430.00| |2001|
D,|B0560243,2|KR4B056243,29|미니C 202602 432.5|2|00432.50| |2001|
D,|B0560243,5|KR4B056243,52|미니C 202602 435.0|2|00435.00| |2001|
D,|B0560243,7|KR4B056243,78|미니C 202602 437.5|2|00437.50| |2001|
D,|B0560244,0|KR4B056244,02|미니C 202602 440.0|2|00440.00| |2001|
D,|B0560244,2|KR4B056244,28|미니C 202602 442.5|2|00442.50| |2001|
D,|B0560244,5|KR4B056244,51|미니C 202602 445.0|2|00445.00| |2001|
D,|B0560244,7|KR4B056244,77|미니C 202602 447.5|2|00447.50| |2001|
D,|B0560245,0|KR4B056245,01|미니C 202602 450.0|2|00450.00| |2001|
D,|B0560245,2|KR4B056245,27|미니C 202602 452.5|2|00452.50| |2001|
D,|B0560245,5|KR4B056245,50|미니C 202602 455.0|2|00455.00| |2001|
D,|B0560245,7|KR4B056245,76|미니C 202602 457.5|2|00457.50| |2001|
D,|B0560246,0|KR4B056246,00|미니C 202602 460.0|2|00460.00| |2001|
D,|B0560246,2|KR4B056246,26|미니C 202602 462.5|2|00462.50| |2001|
D,|B0560246,5|KR4B056246,59|미니C 202602 465.0|2|00465.00| |2001|
D,|B0560246,7|KR4B056246,75|미니C 202602 467.5|2|00467.50| |2001|
D,|B0560247,0|KR4B056247,09|미니C 202602 470.0|2|00470.00| |2001|
D,|B0560247,2|KR4B056247,25|미니C 202602 472.5|2|00472.50| |2001|
D,|B0560247,5|KR4B056247,58|미니C 202602 475.0|2|00475.00| |2001|
D,|B0560247,7|KR4B056247,74|미니C 202602 477.5|2|00477.50| |2001|
D,|B0560248,0|KR4B056248,08|미니C 202602 480.0|2|00480.00| |2001|
D,|B0560248,2|KR4B056248,24|미니C 202602 482.5|2|00482.50| |2001|
D,|B0560248,5|KR4B056248,57|미니C 202602 485.0|2|00485.00| |2001|
D,|B0560248,7|KR4B056248,73|미니C 202602 487.5|2|00487.50| |2001|
D,|B0560249,0|KR4B056249,07|미니C 202602 490.0|2|00490.00| |2001|
D,|B0560249,2|KR4B056249,23|미니C 202602 492.5|2|00492.50| |2001|
D,|B0560249,5|KR4B056249,56|미니C 202602 495.0|2|00495.00| |2001|
D,|B0560249,7|KR4B056249,72|미니C 202602 497.5|2|00497.50| |2001|
D,|B0560250,0|KR4B056250,03|미니C 202602 500.0|2|00500.00| |2001|
D,|B0560250,2|KR4B056250,29|미니C 202602 502.5|2|00502.50| |2001|
D,|B0560250,5|KR4B056250,52|미니C 202602 505.0|2|00505.00| |2001|
D,|B0560250,7|KR4B056250,78|미니C 202602 507.5|2|00507.50| |2001|
D,|B0560251,0|KR4B056251,02|미니C 202602 510.0|2|00510.00| |2001|
D,|B0560251,2|KR4B056251,28|미니C 202602 512.5|2|00512.50| |2001|
D,|B0560251,5|KR4B056251,51|미니C 202602 515.0|2|00515.00| |2001|
D,|B0560251,7|KR4B056251,77|미니C 202602 517.5|2|00517.50| |2001|
D,|B0560252,0|KR4B056252,01|미니C 202602 520.0|2|00520.00| |2001|
D,|B0560252,2|KR4B056252,27|미니C 202602 522.5|2|00522.50| |2001|
D,|B0560252,5|KR4B056252,50|미니C 202602 525.0|2|00525.00| |2001|
D,|B0560252,7|KR4B056252,76|미니C 202602 527.5|2|00527.50| |2001|
D,|B0560253,0|KR4B056253,00|미니C 202602 530.0|2|00530.00| |2001|
D,|B0560253,2|KR4B056253,26|미니C 202602 532.5|2|00532.50| |2001|
D,|B0560253,5|KR4B056253,59|미니C 202602 535.0|2|00535.00| |2001|
D,|B0560253,7|KR4B056253,75|미니C 202602 537.5|2|00537.50| |2001|
D,|B0560254,0|KR4B056254,09|미니C 202602 540.0|1|00540.00| |2001|
D,|B0560254,2|KR4B056254,25|미니C 202602 542.5|3|00542.50| |2001|
D,|B0560254,5|KR4B056254,58|미니C 202602 545.0|3|00545.00| |2001|
D,|B0560254,7|KR4B056254,74|미니C 202602 547.5|3|00547.50| |2001|
D,|B0560255,0|KR4B056255,08|미니C 202602 550.0|3|00550.00| |2001|
D,|B0560255,2|KR4B056255,24|미니C 202602 552.5|3|00552.50| |2001|
D,|B0560255,5|KR4B056255,57|미니C 202602 555.0|3|00555.00| |2001|
D,|B0560255,7|KR4B056255,73|미니C 202602 557.5|3|00557.50| |2001|
D,|B0560256,0|KR4B056256,07|미니C 202602 560.0|3|00560.00| |2001|
D,|B0560256,2|KR4B056256,23|미니C 202602 562.5|3|00562.50| |2001|
D,|B0560256,5|KR4B056256,56|미니C 202602 565.0|3|00565.00| |2001|
D,|B0560256,7|KR4B056256,72|미니C 202602 567.5|3|00567.50| |2001|
D,|B0560257,0|KR4B056257,06|미니C 202602 570.0|3|00570.00| |2001|
D,|B0560257,2|KR4B056257,22|미니C 202602 572.5|3|00572.50| |2001|
D,|B0560257,5|KR4B056257,55|미니C 202602 575.0|3|00575.00| |2001|
D,|B0560257,7|KR4B056257,71|미니C 202602 577.5|3|00577.50| |2001|
D,|B0560258,0|KR4B056258,05|미니C 202602 580.0|3|00580.00| |2001|
D,|B0560258,2|KR4B056258,21|미니C 202602 582.5|3|00582.50| |2001|
D,|B0560258,5|KR4B056258,54|미니C 202602 585.0|3|00585.00| |2001|
D,|B0560258,7|KR4B056258,70|미니C 202602 587.5|3|00587.50| |2001|
D,|B0560259,0|KR4B056259,04|미니C 202602 590.0|3|00590.00| |2001|
D,|B0560259,2|KR4B056259,20|미니C 202602 592.5|3|00592.50| |2001|
D,|B0560259,5|KR4B056259,53|미니C 202602 595.0|3|00595.00| |2001|
D,|B0560259,7|KR4B056259,79|미니C 202602 597.5|3|00597.50| |2001|
D,|B0560260,0|KR4B056260,01|미니C 202602 600.0|3|00600.00| |2001|
D,|B0560260,2|KR4B056260,27|미니C 202602 602.5|3|00602.50| |2001|
D,|B0560260,5|KR4B056260,50|미니C 202602 605.0|3|00605.00| |2001|
D,|B0560260,7|KR4B056260,76|미니C 202602 607.5|3|00607.50| |2001|
D,|B0560261,0|KR4B056261,00|미니C 202602 610.0|3|00610.00| |2001|
D,|B0560261,2|KR4B056261,26|미니C 202602 612.5|3|00612.50| |2001|
D,|B0560261,5|KR4B056261,59|미니C 202602 615.0|3|00615.00| |2001|
D,|B0560261,7|KR4B056261,75|미니C 202602 617.5|3|00617.50| |2001|
D,|B0560262,0|KR4B056262,09|미니C 202602 620.0|3|00620.00| |2001|
D,|B0560262,2|KR4B056262,25|미니C 202602 622.5|3|00622.50| |2001|
D,|B0560262,5|KR4B056262,58|미니C 202602 625.0|3|00625.00| |2001|
D,|B0560262,7|KR4B056262,74|미니C 202602 627.5|3|00627.50| |2001|
D,|B0560263,0|KR4B056263,08|미니C 202602 630.0|3|00630.00| |2001|
D,|B0560263,2|KR4B056263,24|미니C 202602 632.5|3|00632.50| |2001|
D,|B0560263,5|KR4B056263,57|미니C 202602 635.0|3|00635.00| |2001|
D,|B0560263,7|KR4B056263,73|미니C 202602 637.5|3|00637.50| |2001|
D,|B0560264,0|KR4B056264,07|미니C 202602 640.0|3|00640.00| |2001|
D,|B0560264,2|KR4B056264,23|미니C 202602 642.5|3|00642.50| |2001|
D,|B0560264,5|KR4B056264,56|미니C 202602 645.0|3|00645.00| |2001|
D,|B0560264,7|KR4B056264,72|미니C 202602 647.5|3|00647.50| |2001|
D,|B0560265,0|KR4B056265,06|미니C 202602 650.0|3|00650.00| |2001|
D,|B0560265,2|KR4B056265,22|미니C 202602 652.5|3|00652.50| |2001|
D,|B0560265,5|KR4B056265,55|미니C 202602 655.0|3|00655.00| |2001|
D,|B0560265,7|KR4B056265,71|미니C 202602 657.5|3|00657.50| |2001|
D,|B0560266,0|KR4B056266,05|미니C 202602 660.0|3|00660.00| |2001|
D,|B0560266,2|KR4B056266,21|미니C 202602 662.5|3|00662.50| |2001|
D,|B0560266,5|KR4B056266,54|미니C 202602 665.0|3|00665.00| |2001|
D,|B0560266,7|KR4B056266,70|미니C 202602 667.5|3|00667.50| |2001|
D,|B0560267,0|KR4B056267,04|미니C 202602 670.0|3|00670.00| |2001|
D,|B0560267,2|KR4B056267,20|미니C 202602 672.5|3|00672.50| |2001|
D,|B0560267,5|KR4B056267,53|미니C 202602 675.0|3|00675.00| |2001|
D,|B0560267,7|KR4B056267,79|미니C 202602 677.5|3|00677.50| |2001|
D,|B0560268,0|KR4B056268,03|미니C 202602 680.0|3|00680.00| |2001|
D,|B0560337,5|KR4B056337,59|미니C 202603 375.0|2|00375.00| |2001|
D,|B0560338,0|KR4B056338,09|미니C 202603 380.0|2|00380.00| |2001|
D,|B0560338,5|KR4B056338,58|미니C 202603 385.0|2|00385.00| |2001|
D,|B0560339,0|KR4B056339,08|미니C 202603 390.0|2|00390.00| |2001|
D,|B0560339,5|KR4B056339,57|미니C 202603 395.0|2|00395.00| |2001|
D,|B0560340,0|KR4B056340,05|미니C 202603 400.0|2|00400.00| |2001|
D,|B0560340,5|KR4B056340,54|미니C 202603 405.0|2|00405.00| |2001|
D,|B0560341,0|KR4B056341,04|미니C 202603 410.0|2|00410.00| |2001|
D,|B0560341,5|KR4B056341,53|미니C 202603 415.0|2|00415.00| |2001|
D,|B0560342,0|KR4B056342,03|미니C 202603 420.0|2|00420.00| |2001|
D,|B0560342,5|KR4B056342,52|미니C 202603 425.0|2|00425.00| |2001|
D,|B0560343,0|KR4B056343,02|미니C 202603 430.0|2|00430.00| |2001|
D,|B0560343,5|KR4B056343,51|미니C 202603 435.0|2|00435.00| |2001|
D,|B0560344,0|KR4B056344,01|미니C 202603 440.0|2|00440.00| |2001|
D,|B0560344,5|KR4B056344,50|미니C 202603 445.0|2|00445.00| |2001|
D,|B0560345,0|KR4B056345,00|미니C 202603 450.0|2|00450.00| |2001|
D,|B0560345,5|KR4B056345,59|미니C 202603 455.0|2|00455.00| |2001|
D,|B0560346,0|KR4B056346,09|미니C 202603 460.0|2|00460.00| |2001|
D,|B0560346,5|KR4B056346,58|미니C 202603 465.0|2|00465.00| |2001|
D,|B0560347,0|KR4B056347,08|미니C 202603 470.0|2|00470.00| |2001|
D,|B0560347,5|KR4B056347,57|미니C 202603 475.0|2|00475.00| |2001|
D,|B0560348,0|KR4B056348,07|미니C 202603 480.0|2|00480.00| |2001|
D,|B0560348,5|KR4B056348,56|미니C 202603 485.0|2|00485.00| |2001|
D,|B0560349,0|KR4B056349,06|미니C 202603 490.0|2|00490.00| |2001|
D,|B0560349,5|KR4B056349,55|미니C 202603 495.0|2|00495.00| |2001|
D,|B0560350,0|KR4B056350,02|미니C 202603 500.0|2|00500.00| |2001|
D,|B0560350,5|KR4B056350,51|미니C 202603 505.0|2|00505.00| |2001|
D,|B0560351,0|KR4B056351,01|미니C 202603 510.0|2|00510.00| |2001|
D,|B0560351,5|KR4B056351,50|미니C 202603 515.0|2|00515.00| |2001|
D,|B0560352,0|KR4B056352,00|미니C 202603 520.0|2|00520.00| |2001|
D,|B0560352,5|KR4B056352,59|미니C 202603 525.0|2|00525.00| |2001|
D,|B0560353,0|KR4B056353,09|미니C 202603 530.0|2|00530.00| |2001|
D,|B0560353,5|KR4B056353,58|미니C 202603 535.0|2|00535.00| |2001|
D,|B0560354,0|KR4B056354,08|미니C 202603 540.0|1|00540.00| |2001|
D,|B0560354,5|KR4B056354,57|미니C 202603 545.0|3|00545.00| |2001|
D,|B0560355,0|KR4B056355,07|미니C 202603 550.0|3|00550.00| |2001|
D,|B0560355,5|KR4B056355,56|미니C 202603 555.0|3|00555.00| |2001|
D,|B0560356,0|KR4B056356,06|미니C 202603 560.0|3|00560.00| |2001|
D,|B0560356,5|KR4B056356,55|미니C 202603 565.0|3|00565.00| |2001|
D,|B0560357,0|KR4B056357,05|미니C 202603 570.0|3|00570.00| |2001|
D,|B0560357,5|KR4B056357,54|미니C 202603 575.0|3|00575.00| |2001|
D,|B0560358,0|KR4B056358,04|미니C 202603 580.0|3|00580.00| |2001|
D,|B0560358,5|KR4B056358,53|미니C 202603 585.0|3|00585.00| |2001|
D,|B0560359,0|KR4B056359,03|미니C 202603 590.0|3|00590.00| |2001|
D,|B0560359,5|KR4B056359,52|미니C 202603 595.0|3|00595.00| |2001|
D,|B0560360,0|KR4B056360,00|미니C 202603 600.0|3|00600.00| |2001|
D,|B0560360,5|KR4B056360,59|미니C 202603 605.0|3|00605.00| |2001|
D,|B0560361,0|KR4B056361,09|미니C 202603 610.0|3|00610.00| |2001|
D,|B0560361,5|KR4B056361,58|미니C 202603 615.0|3|00615.00| |2001|
D,|B0560362,0|KR4B056362,08|미니C 202603 620.0|3|00620.00| |2001|
D,|B0560362,5|KR4B056362,57|미니C 202603 625.0|3|00625.00| |2001|
D,|B0560363,0|KR4B056363,07|미니C 202603 630.0|3|00630.00| |2001|
D,|B0560363,5|KR4B056363,56|미니C 202603 635.0|3|00635.00| |2001|
D,|B0560364,0|KR4B056364,06|미니C 202603 640.0|3|00640.00| |2001|
D,|B0560364,5|KR4B056364,55|미니C 202603 645.0|3|00645.00| |2001|
D,|B0560365,0|KR4B056365,05|미니C 202603 650.0|3|00650.00| |2001|
D,|B0560365,5|KR4B056365,54|미니C 202603 655.0|3|00655.00| |2001|
D,|B0560366,0|KR4B056366,04|미니C 202603 660.0|3|00660.00| |2001|
D,|B0560366,5|KR4B056366,53|미니C 202603 665.0|3|00665.00| |2001|
D,|B0560367,0|KR4B056367,03|미니C 202603 670.0|3|00670.00| |2001|
D,|B0560367,5|KR4B056367,52|미니C 202603 675.0|3|00675.00| |2001|
D,|B0560368,0|KR4B056368,02|미니C 202603 680.0|3|00680.00| |2001|
